idx,name,price
212,Un Profeta Invisibilizado. Monseñor Gera...,$28.900
213,Recintos Del Extranjero,$18.900
214,Maestro Cuento,$38.900
215,Palabras Que Migran,$36.900
216,Transculturacion Narrativa: La Clave Way...,$28.900
217,Recuerdos De Infancia Y Anecdotario,$38.900
218,Busqueda Del Paraiso. Una Biografia De J...,$28.900
219,50 Meses En Moscu,$36.900
220,Jorge Zalamea Enlace De Mundos. Quehacer...,$67.900
221,Cartas De Amor En Tiempos De Guerra,$53.900
222,Voces De Las Tierras Bajas,$25.900
223,Autorretrato De Otro Sueños De La Isla Y...,$62.900
224,Palabras Al Fresco. Poemario,$25.900
225,Memorias Criticas De Un Estudiante De Hu...,$18.900
226,Sin Asombro Y Sin Ira,$56.900
227,Primero De Mayo Y Otros Cuentos,$40.900
228,"Enfermedad Feliz Y Otras Obras, La",$56.900
229,Cuaderno De Memorias Coloniales,$46.900
230,"Dama Del Bar Nevada Y Otros Cuentos, La",$35.900
231,De Ferney A Paris,$24.900
232,Enciclopedia,$51.900
233,"Gran Burundun Burunda Ha Muerto, El",$46.900
234,Una Holandesa En America,$67.900
235,Ciudad Antes Del Alba Antologia Poetica,$46.900
236,"Niño De Ojos De Gigante, El",$67.900
237,Cronicas De Lo Intangible. El Brasil De...,$19.900
238,Autopsia De Un Mar De Ruinas,$51.900
239,"Sombrero Del Sur, El",$51.900
240,Mas Arriba Del Reino. Cuentos Completos,$46.900
241,Raiz Del Silencio. Poemario,$18.900
242,De Piel En Piel (Ekdysis) Poemas Sombras...,$31.900
243,Bestiario. Poemario,$25.900
244,Ronald Syme El Camino Hasta La Revolucio...,$142.900
245,Una Viajera Por Asia Central Lo Que Qued...,$65.900
246,Cicatrices En Mi Piel. Los Niños De La C...,$56.000
247,La insoportable levedad del ser,$45.000
248,El hombre que amaba a los perros,$53.000
249,De qué hablo cuando hablo de escribir,$45.000
250,La Torre Oscura I - El Pistolero,$48.000
251,Walter Benjamin - Gershom Scholem Corres...,$101.900
252,"Canto De La Espada, El",$90.900
253,Gilgames Rey De Uruk,$147.900
254,Pasajero De Transito,$60.900
255,Aquella Montaña Tan Lejana,$85.900
256,Vida Perdida Memorias 1,$126.900
257,"Veinticuatro Categorias De La Poesia, La...",$70.900
258,Paul Celan Obras Completas,$178.900
259,Inventario De La Casa De Campo,$75.900
260,En Casa De Los Weil Andre Y Simone,$75.900
261,Como Si No Pisase El Suelo. Trece Ensayo...,$101.900
262,Hilde Domin En La Poesia Española,$60.900
263,Antologia Nueva Ernesto Cardenal,$90.900
264,"Paul Celan Poeta, Superviviente, Judio",$193.900
265,Paul Celan Nelly Sachs Correspondencia,$70.900
266,Viaje A La Transparencia. Obra Poetica C...,$142.900
267,Gilgames O La Conquista De La Inmortalid...,$90.900
268,Canto Del Oeste Coreano,$60.900
269,Poemas Venecia Salvada,$60.900
270,Poemas Y Prosas De Juventud,$101.900
271,Versos Del Pluriverso,$49.900
272,Teresa De Avila Biografia De Una Escrito...,$101.900
273,Oh Corazon Ardiente. Poemas De Amor Y De...,$90.900
274,Del Alma El Corazon Y El Intelecto. Himn...,$49.900
275,Paraiso Cercado,$80.900
276,Nada Hay Donde La Palabra Quiebra. Antol...,$80.900
277,Memorias De Un Librero,$102.900
278,Fin De Los Libros Y Otros Cuentos Para B...,$93.900
279,"Te Voy A Hacer Una Autocritica, Dicciona...",$64.900
280,Fianchetto El Ajedrez Como Una De Las Be...,$88.900
281,Apaches De Paris. Memorias De Casque D`O...,$83.900
282,Planner Pascualina Brujo - Pop,$73.000
283,Pascualina Filmart 2019,$75.000
284,Pascualina Studio 2019,$70.000
285,"Pascualina Cuento, Actividades y sticker...",$65.000
286,Agenda Pascualina Paris + Novela La Niña...,$73.000
287,LOS VIAJES SECRETOS DE PASCUALINA: La Ni...,$70.000
288,14/7 El Descubrimiento,$39.000
289,Virtual Hero III. La Máscara Del Troll -...,$29.000
290,El Tiempo Entre Costuras,$68.000
291,Luna De Pluton - La Guerra De Ysaak ,$49.000
292,La Destrucción De Una República,$69.000
293,Nueva Historia De La Revolucion Rusa,$95.000
294,"Gramatica Descomplicada, La",$43.900
295,Mao. La Historia Desconocida,$147.900
296,Caída Libre - Joseph E. Stiglitz,$54.000
297,Del Fascismo Al Populismo En La Historia,$49.000
298,Eichmann Y El Holocausto,$24.000
299,OBRA SELECTA,$78.000
300,"Novela Como Historia, La",$31.900
301,Contestación A La Pregunta: ¿Qué Es La I...,$19.900
302,Martin Lutero - Renegado Y Profeta,$69.000
303,Cell - Stephen King,$47.000
304,Expedicion El Principito,$37.900
305,Mi Negro Pasado,$51.000
306,"Dia Que Se Perdio La Cordura, El",$53.900
307,Locamente Millonarios,$53.900
308,El Día que se Perdió el Amor,$55.000
309,La Luz Que No Puedes Ver ,$78.000
310,Un Extraño En Casa,$52.000
311,Seremos Recuerdos,$55.900
312,Sigo Siendo Yo,$57.000
313,Un Extraño En La Casa,$40.900
314,Yo Antes De Ti (Pelicula),$56.900
315,"Luz Que Perdimos, La",$50.900
316,Fuimos Canciones,$55.900
317,Maravillosa Liberacion,$53.900
318,El Dia Que Se Perdio El Amor,$55.000
319,YO ANTES DE TI,$69.000
320,Todo Lo Que Sucedio Con Miranda Huff,$53.900
321,"Dia Que Se Perdio El Amor, El",$53.900
322,La Hija del Relojero,$57.000
323,El Dia Que Se Perdio La Cordura,$65.000
324,El Plan Infinito,$36.000
325,El Cuaderno De Maya,$49.000
326,La Casa De Los Espíritus,$33.900
327,Mi País Inventado,$34.900
328,Retrato En Sepia,$27.000
329,MAESTRÍA EN LIDERAZGO,$55.000
330,Muestras Del Diablo,$50.000
331,Las Venas Abiertas De America Latina / G...,$79.000
332,Justicia Y Paz En La Novela De Crimenes,$59.900
333,"Cielo Y Otros Infiernos, El",$46.900
334,Asedios A La Palabra (Para Un Arte Poeti...,$72.000
335,Sueño Blanco,$48.900
336,Cuando El Aire Es Azul,$81.900
337,Despierta Ya!,$39.900
338,"Forma Del Silencio, La",$68.900
339,Panico O Peligro,$49.900
340,"Posibilidades Del Odio, Las",$74.900
341,Lealtades Enmarañadas. Vida Y Epoca De I...,$163.900
342,"Cazador De Historias, El",$50.900
343,Antonio Deltoro. El Quieto,$26.900
344,Luis Rosales. Porque La Muerte No Interr...,$36.900
345,Juan Carlos Marset. Laberinto,$26.900
346,Mario Rivero Poesia Completa,$55.900
347,Carlos Pezoa Veliz. Nadie Dijo Nada,$31.900
348,Miguel Angel Zapata. Fragmentos De Una M...,$36.900
349,Ricardo Gullon. Conversaciones Con Juan...,$34.900
350,Eduardo Milan. Solvencia,$29.900
351,Francisco Jose Cruz. El Espanto Seguro,$26.900
352,Enrique Banchs. La Urna,$41.900
353,Joaquin Pasos. Poesia Completa,$36.900
354,Lila Zemborain. El Rumor De Los Bordes,$26.900
355,Juan Parra Del Riego. Poesia Completa,$45.900
356,Manuel Gonzalez Prada. Baladas Peruanas,$31.900
357,Manuel Diaz Martinez. Objetos Personales...,$55.900
358,Carlos German Belli. Los Versos Juntos 1...,$57.900
359,"Elkin Restrepo. Como En Tierra Salvaje,...",$31.900
360,Ruben Dario. Poesia Esencial,$55.900
361,Rafael Courtoisie. Poesia Y Caracol,$26.900
362,Jose Antonio Ramos Sucre. Poesia Complet...,$55.900
363,Carlos German Belli. Los Dioses Domestic...,$31.900
364,"Pedro Lastra. Al Fin Del Dia 1958-2013,...",$45.900
365,Todo Me Cae Mal,$37.000
366,Reconéctate,$42.000
367,Nada Es Personal,$45.000
368,Desahogate,$39.000
369,Amor Es El Proposito,$37.000
370,"Muerte De Mi Hermano Abel, La",$130.900
371,Ulises. Tercera Parte: El Duelo De Los P...,$62.900
372,Jota Erre,$138.900
373,Para Cada Tiempo Hay Un Libro,$46.900
374,En Busca Del Tiempo Perdido. (Ii) A La S...,$70.900
375,Tuberias,$73.900
376,"Opera Flotante / El Final Del Camino, La",$109.900
377,Cronicas Escogidas,$54.900
378,"Boca Llena De Tierra, La",$54.900
379,Tinieblas De Un Verano,$85.900
380,"Fantasma Y El Poeta, El",$62.900
381,Gallinas De Madera,$62.900
382,"Idioma Materno, El",$62.900
383,Che Una Vida Revolucionaria,$97.900
384,Preparacion Para La Proxima Vida,$96.900
385,"Mujer Singular Y La Ciudad (Reimp.Col),...",$46.900
386,Ruiseñores De Inglaterra,$62.900
387,En Busca Del Tiempo Perdido. Un Amor De...,$70.900
388,"Aventuras De Huckleberry Finn, Las",$102.900
389,"Solidaridades Misteriosas, Las",$82.900
390,"Viajes De Gulliver, Los",$114.900
391,Bye Bye Babilonia. Beirut 1975-1979,$102.900
392,Che Una Vida Revolucionaria Los Años De...,$97.900
393,En Medio De Extrañas Victimas,$74.900
394,"Buscador De Almas, El",$90.900
395,Mi Hermana Y Yo,$90.900
396,"Armario De La Ginebra, El",$86.900
397,"Biblia Vaquera, La",$58.900
398,Jimi Hendrix. Empezar De Cero,$86.900
399,"Niña De Oro Puro, La",$86.900
400,"Sistema, El",$84.900
401,"Conde Y Otros Relatos, El",$54.900
402,"Marrana Negra De La Literatura Rosa, La",$61.900
403,En Busca Del Tiempo Perdido. (I) A La So...,$70.900
404,"Mano De La Buena Fortuna, La",$78.900
405,Madres Y Perros,$54.900
406,Poemas A Tres Voces De Minase Renga,$78.900
407,Gotico Carpintero,$85.900
408,"Reconocimientos, Los",$138.900
409,"Temblar De Una Hoja, El",$70.900
410,Mientras Los Mortales Duermen,$78.900
411,Como Amigo,$62.900
412,Siete Pecados Capitales,$54.900
413,Hit Emocional,$86.900
414,Diario De Guerra 1940-1942,$58.900
415,Keret En Su Tinta,$81.900
416,Final En Berlin,$130.900
417,Antigua Sabiduria Gonzo,$109.900
418,"Ciudad Siempre Gana, La",$89.900
419,Acontecimiento,$70.900
420,En El Bosque,$66.900
421,Ulises. Segunda Parte: El Canto De Las S...,$62.900
422,Casa Transparente,$45.900
423,Anatomia De Un Soldado,$86.900
424,Washington Square,$94.900
425,"Territorio Interior, El",$74.900
426,B.Traven. Retrato De Un Anonimo Celebre,$90.900
427,Tambien Berlin Se Olvida,$58.900
428,"Muerte Del Leon, La",$38.900
429,"Nervio Principal, El",$73.900
430,"Castillo, El",$110.900
431,"Giles, El Niño Cabra",$138.900
432,"Loco Impuro, El",$70.900
433,Su Pasatiempo Favorito,$118.900
434,"Peso De La Mariposa, El",$54.900
435,"Libro Uruguayo De Los Muertos, El",$62.900
436,"Version De Barney, La",$106.900
437,Un Vaso De Colera,$58.900
438,Ruinas,$110.900
439,Prosa Temprana (4 Tomos) Y Obras Postuma...,$230.900
440,Un Hombre Sin Cabeza (3A.Ed),$63.900
441,Luna Llena Y Otros Cuentos,$70.900
442,"Verano Muere Joven, El",$77.900
443,Camara Sangrienta,$78.900
444,"Paraiso Perdido, El",$106.900
445,Con La Sangre Despierta. El Primer Arrib...,$66.900
446,Quizas En Otro Lugar,$77.900
447,"Hombre Dinero, El",$70.900
448,Sobre El Acantilado Y Otros Relatos,$66.900
449,"Estrecho Rincon, El",$62.900
450,Condor Y Las Vacas. Diario De Un Viaje P...,$90.900
451,Por Una Cancion Cien Canciones,$110.900
